"","treatment","GP1","GP2","Akt_inh1","PKC_inh","PIP2_inh","MEK_inh","Akt_inh2","PKC_act","PKA_act","praf","pmek","plcg","PIP2","PIP3","p44.42","pakts473","PKA","PKC","P38","pjnk"
"1132","cd3cd28icam2",0,1,0,0,0,0,0,0,0,191,121,15.8,106,11,12.9,22.5,638,8.98,18.9,21.5
"1133","cd3cd28icam2",0,1,0,0,0,0,0,0,0,31.3,17.8,24.1,15.4,10.1,22.5,39.2,552,31.1,97.3,207
"1134","cd3cd28icam2",0,1,0,0,0,0,0,0,0,43.7,25.7,9.91,113,9.06,40,58.8,483,17.8,47,88.2
"1135","cd3cd28icam2",0,1,0,0,0,0,0,0,0,35.9,25.7,49.6,362,46.1,35.9,55.7,1877,9.39,21.9,27.6
"1136","cd3cd28icam2",0,1,0,0,0,0,0,0,0,36.5,28.4,16.1,106,4.41,11.7,28.6,604,76.4,163,198
"1137","cd3cd28icam2",0,1,0,0,0,0,0,0,0,163,94.7,17.5,23.9,6.92,13.8,46.1,400,8.13,11.8,17.3
"1138","cd3cd28icam2",0,1,0,0,0,0,0,0,0,25.5,22.7,44.9,248,223,44.1,89,3078,35.5,70.4,103
"1139","cd3cd28icam2",0,1,0,0,0,0,0,0,0,34.9,24.6,29.4,41.4,13.8,20.7,56.7,478,8.9,19.1,13.7
"1140","cd3cd28icam2",0,1,0,0,0,0,0,0,0,30.2,16.7,18.8,62.1,14.1,12.7,32.2,717,4.83,26.2,36.8
"1141","cd3cd28icam2",0,1,0,0,0,0,0,0,0,229,165,21.3,25.5,1.09,59.4,129,2436,9.91,20,15.5
"1142","cd3cd28icam2",0,1,0,0,0,0,0,0,0,43.7,27.4,78.4,385,72.3,45.7,80.6,1611,9.14,16.5,13.8
"1143","cd3cd28icam2",0,1,0,0,0,0,0,0,0,133,95.6,18.4,57.3,1.88,12.4,35.9,562,18.3,41.4,46.1
"1144","cd3cd28icam2",0,1,0,0,0,0,0,0,0,23.3,30.2,31.3,202,43.3,58.3,104,1670,19.8,42.6,109
"1145","cd3cd28icam2",0,1,0,0,0,0,0,0,0,33.4,21.5,23.7,32.2,4.57,11.7,34.6,359,14.1,26.9,34.6
"1146","cd3cd28icam2",0,1,0,0,0,0,0,0,0,49.1,41.4,17.8,122,18.3,10.1,10.2,965,13,34,27.9
"1147","cd3cd28icam2",0,1,0,0,0,0,0,0,0,37.5,22.3,24.4,67.3,26.7,9.65,16.5,300,8.9,13.5,9.56
"1148","cd3cd28icam2",0,1,0,0,0,0,0,0,0,30,15.5,15.3,56.2,12.3,37.9,47.8,604,6.04,24.1,10.2
"1149","cd3cd28icam2",0,1,0,0,0,0,0,0,0,38.5,32.8,11.7,7.5,11.4,61.5,154,3078,14.1,21.5,5.62
"1150","cd3cd28icam2",0,1,0,0,0,0,0,0,0,36.8,25.3,41,146,54.7,10.2,25.7,1382,14.1,34.6,27.6
"1151","cd3cd28icam2",0,1,0,0,0,0,0,0,0,31.9,15.3,19.5,15.8,5.09,16.5,42.2,1700,63.2,98.2,34.9
"1152","cd3cd28icam2",0,1,0,0,0,0,0,0,0,189,121,21.3,27.9,14.6,29.7,44.9,661,2.13,67.9,5.88
"1153","cd3cd28icam2",0,1,0,0,0,0,0,0,0,28.4,17.3,20,101,13.7,6.15,8.9,239,10,20.4,20.9
"1154","cd3cd28icam2",0,1,0,0,0,0,0,0,0,170,103,15.5,32.5,3.02,39.2,59.9,2763,5.42,23.1,27.1
"1155","cd3cd28icam2",0,1,0,0,0,0,0,0,0,37.9,21.9,52.3,322,39.6,22.7,41,483,8.74,17.8,30
"1156","cd3cd28icam2",0,1,0,0,0,0,0,0,0,31.9,21.1,25.3,26.9,11.5,2.21,9.56,118,9.65,22.3,21.3
"1157","cd3cd28icam2",0,1,0,0,0,0,0,0,0,47.8,31.6,24.6,98.2,8.9,42.9,110,1512,9.22,29.4,49.1
"1158","cd3cd28icam2",0,1,0,0,0,0,0,0,0,27.9,20.9,39.2,103,44.9,33.1,62.6,764,6.73,23.5,25.3
"1159","cd3cd28icam2",0,1,0,0,0,0,0,0,0,28.6,15.8,17.9,61.5,11.3,12.4,17.5,704,3.13,20.2,20.5
"1160","cd3cd28icam2",0,1,0,0,0,0,0,0,0,132,130,56.7,237,52.8,23.1,36.2,483,9.22,27.4,35.2
"1161","cd3cd28icam2",0,1,0,0,0,0,0,0,0,33.4,23.5,111,433,136,7.99,16.7,410,56.7,118,142
"1162","cd3cd28icam2",0,1,0,0,0,0,0,0,0,85.8,47,25.7,89,8.9,67.9,108,1486,45.7,123,84.3
"1163","cd3cd28icam2",0,1,0,0,0,0,0,0,0,39.6,27.9,14.2,80.6,10.7,17.9,30,547,31.3,66.7,112
"1164","cd3cd28icam2",0,1,0,0,0,0,0,0,0,35.2,22.9,13.9,102,20.7,31.1,64.4,1715,8.66,30.5,22.5
"1165","cd3cd28icam2",0,1,0,0,0,0,0,0,0,76.4,47,24.4,19.1,5.23,11.9,27.6,538,11.7,23.5,20.7
"1166","cd3cd28icam2",0,1,0,0,0,0,0,0,0,34.3,38.9,22.1,30,7.17,10.6,19.1,538,17,46.1,59.4
"1167","cd3cd28icam2",0,1,0,0,0,0,0,0,0,50.9,16.8,16.3,331,52.3,15.5,32.8,750,10,18.3,25.9
"1168","cd3cd28icam2",0,1,0,0,0,0,0,0,0,35.9,22.5,16.5,15,7.1,5.14,10.3,661,20.9,51.4,72.3
"1169","cd3cd28icam2",0,1,0,0,0,0,0,0,0,32.2,24.1,21.5,13.9,5.78,46.1,85.8,1322,2.37,40.3,26.7
"1170","cd3cd28icam2",0,1,0,0,0,0,0,0,0,36.5,36.8,32.5,36.8,11.4,25.3,32.2,509,4.96,20,25.3
"1171","cd3cd28icam2",0,1,0,0,0,0,0,0,0,57.8,37.2,5.38,12.1,4.7,16.7,38.2,991,11.9,31.3,31.1
"1172","cd3cd28icam2",0,1,0,0,0,0,0,0,0,49.6,35.5,16.8,200,42.6,34,51.4,552,16.1,22.3,34.3
"1173","cd3cd28icam2",0,1,0,0,0,0,0,0,0,27.9,17.6,16.8,105,22.7,13,32.5,2035,10.6,29.4,28.4
"1174","cd3cd28icam2",0,1,0,0,0,0,0,0,0,53.8,27.1,30.2,13.5,1.3,93.9,170,2308,13.5,26.4,46.6
"1175","cd3cd28icam2",0,1,0,0,0,0,0,0,0,30.2,20.7,17.2,44.5,2.04,25,43.7,835,10.6,23.5,8.66
"1176","cd3cd28icam2",0,1,0,0,0,0,0,0,0,35.5,22.1,23.5,131,7.1,16.4,32.2,1670,12.1,30.5,44.1
"1177","cd3cd28icam2",0,1,0,0,0,0,0,0,0,40.7,25,14.3,167,26.2,10.5,17.8,914,8.51,30.2,30.8
"1178","cd3cd28icam2",0,1,0,0,0,0,0,0,0,43.7,22.1,21.1,125,16.1,16.3,16.4,514,18.1,32.5,44.5
"1179","cd3cd28icam2",0,1,0,0,0,0,0,0,0,127,132,16.7,233,30.8,14.5,39.2,644,3.96,20.5,8.9
"1180","cd3cd28icam2",0,1,0,0,0,0,0,0,0,89.8,49.6,12.3,163,15.8,9.73,18.1,784,20.9,69.8,68.5
"1181","cd3cd28icam2",0,1,0,0,0,0,0,0,0,23.1,21.7,25.3,17.3,11.3,14.3,30,835,9.82,25.3,14.2
"1182","cd3cd28icam2",0,1,0,0,0,0,0,0,0,36.8,17.6,9.47,161,25.3,52.8,92.2,2072,8.13,10.3,16.1
"1183","cd3cd28icam2",0,1,0,0,0,0,0,0,0,30.5,26.7,36.5,34.9,13.1,50,105,2308,41,89,112
"1184","cd3cd28icam2",0,1,0,0,0,0,0,0,0,59.9,46.1,25,35.5,8.74,43.7,91.4,1778,41.4,97.3,145
"1185","cd3cd28icam2",0,1,0,0,0,0,0,0,0,23.7,40,10.2,122,1.76,13,21.7,858,34.6,77.7,98.2
"1186","cd3cd28icam2",0,1,0,0,0,0,0,0,0,49.1,32.2,17,157,20.5,6.26,12.7,757,11.5,17.5,20.7
"1187","cd3cd28icam2",0,1,0,0,0,0,0,0,0,35.9,25.7,21.7,28.4,13.1,16.3,28.6,692,56.7,85.1,27.1
"1188","cd3cd28icam2",0,1,0,0,0,0,0,0,0,28.4,21.7,19.3,168,17.2,26.2,95.6,2969,11.2,38.5,58.8
"1189","cd3cd28icam2",0,1,0,0,0,0,0,0,0,89,51.9,17.5,21.1,7.5,5.78,10.6,973,15.7,79.9,27.4
"1190","cd3cd28icam2",0,1,0,0,0,0,0,0,0,27.1,30.8,23.1,16.5,4.33,13.3,39.6,982,12.5,25.7,42.6
"1191","cd3cd28icam2",0,1,0,0,0,0,0,0,0,172,110,11,221,23.9,63.8,118,3134,9.65,19.8,26.4
"1192","cd3cd28icam2",0,1,0,0,0,0,0,0,0,68.5,47,30,28.1,11.8,20.2,28.1,562,11.1,35.9,1
"1193","cd3cd28icam2",0,1,0,0,0,0,0,0,0,22.1,19.8,19.8,157,13,28.1,34.6,538,7.64,25,29.2
"1194","cd3cd28icam2",0,1,0,0,0,0,0,0,0,47.4,36.5,9.22,12.9,2.13,19.8,38.9,874,9.31,13.8,15.7
"1195","cd3cd28icam2",0,1,0,0,0,0,0,0,0,57.3,46.6,13.3,75.7,10,10.1,28.1,449,10.8,20,17.5
"1196","cd3cd28icam2",0,1,0,0,0,0,0,0,0,36.5,16.4,18.6,26.2,5.94,13.6,21.9,1762,15.1,37.5,11
"1197","cd3cd28icam2",0,1,0,0,0,0,0,0,0,34,12,33.4,255,35.9,17.6,32.8,644,7.64,46.6,15.7
"1198","cd3cd28icam2",0,1,0,0,0,0,0,0,0,36.8,13.3,14.6,24.8,9.73,70.4,118,1009,5.99,7.91,10.5
"1199","cd3cd28icam2",0,1,0,0,0,0,0,0,0,42.6,26.2,30,21.1,7.3,9.91,35.9,403,8.28,24.1,22.9
"1200","cd3cd28icam2",0,1,0,0,0,0,0,0,0,28.1,16.7,35.2,49.1,18.3,23.7,36.8,514,10.3,38.5,60.4
"1201","cd3cd28icam2",0,1,0,0,0,0,0,0,0,142,76.4,18.6,22.7,2.84,32.5,55.2,890,20.2,41,43.7
"1202","cd3cd28icam2",0,1,0,0,0,0,0,0,0,36.2,34,36.8,42.9,24.1,36.8,45.7,638,6.79,19.5,26.9
"1203","cd3cd28icam2",0,1,0,0,0,0,0,0,0,33.1,29.4,22.1,42.2,2.84,23.1,33.1,1055,9.65,47,42.2
"1204","cd3cd28icam2",0,1,0,0,0,0,0,0,0,215,109,13.9,42.9,4.18,29.4,60.4,3191,8.98,20.5,31.6
"1205","cd3cd28icam2",0,1,0,0,0,0,0,0,0,115,80.6,22.3,27.4,2.25,20.7,31.6,567,10.4,25.3,29.7
"1206","cd3cd28icam2",0,1,0,0,0,0,0,0,0,97.3,63.2,21.5,21.1,2.76,27.1,47,784,7.99,46.1,18.9
"1207","cd3cd28icam2",0,1,0,0,0,0,0,0,0,129,93.9,23.7,16,9.22,7.91,38.2,403,1.91,6.04,1.13
"1208","cd3cd28icam2",0,1,0,0,0,0,0,0,0,67.3,41.4,40.7,66.1,20.5,82,131,2017,10.8,16.3,27.6
"1209","cd3cd28icam2",0,1,0,0,0,0,0,0,0,46.6,29.2,17.5,58.3,14.9,19.8,37.9,947,5.83,17.6,25.7
"1210","cd3cd28icam2",0,1,0,0,0,0,0,0,0,58.3,40.7,16.5,150,12.5,14.9,35.2,914,3.85,13.9,28.4
"1211","cd3cd28icam2",0,1,0,0,0,0,0,0,0,52.8,43.3,30.8,21.9,2.71,37.9,56.7,1554,18.4,32.8,35.2
"1212","cd3cd28icam2",0,1,0,0,0,0,0,0,0,37.5,29.4,27.6,45.3,23.5,43.3,60.4,692,7.57,24.8,37.2
"1213","cd3cd28icam2",0,1,0,0,0,0,0,0,0,165,98.2,23.7,17.3,13.2,13.1,23.9,737,13.2,21.5,23.1
"1214","cd3cd28icam2",0,1,0,0,0,0,0,0,0,80.6,49.1,17.8,235,29.7,4.83,18.9,322,14.7,24.1,52.3
"1215","cd3cd28icam2",0,1,0,0,0,0,0,0,0,36.2,18.6,19.1,14.1,16,19.1,30.5,661,13.3,19.1,37.2
"1216","cd3cd28icam2",0,1,0,0,0,0,0,0,0,22.9,26.2,20,207,17.2,19.6,35.5,791,12.1,16.3,36.8
"1217","cd3cd28icam2",0,1,0,0,0,0,0,0,0,35.2,34.9,20.7,204,18.6,18.3,29.4,588,13.3,22.3,36.8
"1218","cd3cd28icam2",0,1,0,0,0,0,0,0,0,34.9,22.1,26.7,43.3,6.67,27.4,26.7,491,5.09,5.73,22.1
"1219","cd3cd28icam2",0,1,0,0,0,0,0,0,0,178,100,27.4,300,20.5,34.3,67.3,1794,8.66,8.51,16.4
"1220","cd3cd28icam2",0,1,0,0,0,0,0,0,0,50.5,30.2,19.3,11,6.1,17.3,28.9,632,23.7,63.8,59.9
"1221","cd3cd28icam2",0,1,0,0,0,0,0,0,0,64.9,51.9,17,135,16.7,15,23.9,764,7.57,17,26.9
"1222","cd3cd28icam2",0,1,0,0,0,0,0,0,0,54.7,37.2,20,16.1,9.73,35.2,53.8,552,14.5,31.1,5.14
"1223","cd3cd28icam2",0,1,0,0,0,0,0,0,0,30.5,21.7,21.5,95.6,4.33,16.7,28.1,947,6.55,22.9,20.4
"1224","cd3cd28icam2",0,1,0,0,0,0,0,0,0,51.4,32.8,32.8,23.9,21.1,13.6,23.7,843,9.56,21.7,21.9
"1225","cd3cd28icam2",0,1,0,0,0,0,0,0,0,69.2,40.3,20.2,62.6,19.5,2.15,7.37,21.3,14.6,42.2,38.2
"1226","cd3cd28icam2",0,1,0,0,0,0,0,0,0,36.8,22.7,28.1,23.1,4.78,20.7,32.8,433,42.2,104,95.6
"1227","cd3cd28icam2",0,1,0,0,0,0,0,0,0,47,37.2,12.6,35.2,3.08,12.1,24.1,673,2.29,23.7,17.5
"1228","cd3cd28icam2",0,1,0,0,0,0,0,0,0,37.2,29.2,35.5,29.7,19.6,56.7,82,1827,1.35,10.3,24.4
"1229","cd3cd28icam2",0,1,0,0,0,0,0,0,0,50.5,29.2,15,143,7.91,17.9,32.5,470,6.85,24.4,15.7
"1230","cd3cd28icam2",0,1,0,0,0,0,0,0,0,15.3,30.5,19.5,154,10.6,30,47.4,594,7.91,36.8,43.3
"1231","cd3cd28icam2",0,1,0,0,0,0,0,0,0,38.2,21.9,36.5,382,44.5,17,39.2,500,11.1,24.1,32.5
"1232","cd3cd28icam2",0,1,0,0,0,0,0,0,0,64.4,35.9,18.1,20.5,6.49,26.2,60.4,1640,20.4,42.6,42.2
"1233","cd3cd28icam2",0,1,0,0,0,0,0,0,0,172,95.6,15.5,40.7,11.1,3.28,12.3,737,8.2,21.5,18.9
"1234","cd3cd28icam2",0,1,0,0,0,0,0,0,0,35.5,28.1,17.8,20.5,11.2,50.9,89,890,6.15,7.23,14.9
"1235","cd3cd28icam2",0,1,0,0,0,0,0,0,0,40.3,21.5,51.4,223,31.6,15.8,41.4,610,6.15,20.2,20.9
"1236","cd3cd28icam2",0,1,0,0,0,0,0,0,0,22.9,19.3,13.9,16.7,7.77,111,172,2054,9.31,20.5,22.5
"1237","cd3cd28icam2",0,1,0,0,0,0,0,0,0,53.8,49.6,25.5,20.2,6.32,6.15,13,939,24.6,45.3,68.5
"1238","cd3cd28icam2",0,1,0,0,0,0,0,0,0,147,89,33.7,269,23.3,8.98,22.7,1000,11.1,20,34.9
"1239","cd3cd28icam2",0,1,0,0,0,0,0,0,0,95.6,64.9,30.8,198,38.2,63.2,127,2308,14.2,25.5,52.3
"1240","cd3cd28icam2",0,1,0,0,0,0,0,0,0,75.7,63.8,55.7,311,62.1,37.2,63.8,1685,13,26.2,38.2
"1241","cd3cd28icam2",0,1,0,0,0,0,0,0,0,79.1,52.3,12.9,138,12.1,172,453,4826,7.64,28.9,28.4
"1242","cd3cd28icam2",0,1,0,0,0,0,0,0,0,42.9,30.8,23.1,18.6,1.86,4.53,17.8,1065,5.78,19.1,12.3
"1243","cd3cd28icam2",0,1,0,0,0,0,0,0,0,157,93.9,16.5,16.4,1.68,18.4,35.9,649,8.9,26.7,21.1
"1244","cd3cd28icam2",0,1,0,0,0,0,0,0,0,223,153,10.7,87.4,6.04,38.2,69.2,2288,34.9,80.6,120
"1245","cd3cd28icam2",0,1,0,0,0,0,0,0,0,33.1,20.9,21.5,84.3,17.2,17.6,27.9,573,9.73,24.1,16.4
"1246","cd3cd28icam2",0,1,0,0,0,0,0,0,0,57.8,7.57,16.3,158,21.5,42.6,73.7,1009,5,12,17.6
"1247","cd3cd28icam2",0,1,0,0,0,0,0,0,0,233,286,46.6,302,47.8,12.2,17.5,679,9.82,22.3,73
"1248","cd3cd28icam2",0,1,0,0,0,0,0,0,0,52.3,45.3,10.4,83.5,6.98,14.2,31.3,931,7.23,26.4,42.2
"1249","cd3cd28icam2",0,1,0,0,0,0,0,0,0,43.7,27.6,25.9,22.3,3.59,30.8,44.1,594,17.9,54.2,94.7
"1250","cd3cd28icam2",0,1,0,0,0,0,0,0,0,36.2,19.3,21.3,16.4,1.53,28.9,40,890,6.32,30.5,17.6
"1251","cd3cd28icam2",0,1,0,0,0,0,0,0,0,54.7,42.2,20.2,16.5,4.91,45.7,78.4,3652,12.9,19.5,29.7
"1252","cd3cd28icam2",0,1,0,0,0,0,0,0,0,60.4,35.5,14.1,124,18.1,1,2.71,10.6,40.7,71,86.6
"1253","cd3cd28icam2",0,1,0,0,0,0,0,0,0,59.9,48.7,30.2,209,8.06,22.1,41,509,8.43,21.5,18.1
"1254","cd3cd28icam2",0,1,0,0,0,0,0,0,0,22.9,26.9,20.2,19.6,5.23,10.3,13.3,255,10.1,22.5,19.6
"1255","cd3cd28icam2",0,1,0,0,0,0,0,0,0,164,225,18.4,52.8,1.46,50,68.5,453,2.39,18.4,13.9
"1256","cd3cd28icam2",0,1,0,0,0,0,0,0,0,44.5,33.7,19.3,35.2,12,3.68,21.9,445,10.5,16.8,25.3
"1257","cd3cd28icam2",0,1,0,0,0,0,0,0,0,36.5,22.5,17.2,16.5,7.3,21.5,48.7,604,21.9,42.9,44.1
"1258","cd3cd28icam2",0,1,0,0,0,0,0,0,0,23.9,7.57,20.5,121,11.2,35.5,46.6,615,34,75.7,75
"1259","cd3cd28icam2",0,1,0,0,0,0,0,0,0,49.6,41.4,25.7,11.1,9.06,28.9,57.3,1762,5,27.1,33.1
"1260","cd3cd28icam2",0,1,0,0,0,0,0,0,0,143,74.3,24.4,51.4,14.7,50,82.8,2414,50.5,100,87.4
"1261","cd3cd28icam2",0,1,0,0,0,0,0,0,0,35.2,16.3,16.8,20,13.9,9.06,34,407,7.3,29.2,35.2
"1262","cd3cd28icam2",0,1,0,0,0,0,0,0,0,36.5,22.1,15.8,111,24.6,31.1,56.2,685,7.37,16.1,2.5
"1263","cd3cd28icam2",0,1,0,0,0,0,0,0,0,34.3,21.1,14.6,132,12.5,9.56,14.9,799,6.15,16.5,25.5
"1264","cd3cd28icam2",0,1,0,0,0,0,0,0,0,20,17.6,5.99,6.92,11.2,3.65,10.4,552,11,22.3,21.5
"1265","cd3cd28icam2",0,1,0,0,0,0,0,0,0,73,50,28.9,32.2,18.8,10.2,17.9,319,8.43,17,42.2
"1266","cd3cd28icam2",0,1,0,0,0,0,0,0,0,161,89,19.5,142,5.99,18.4,24.6,704,4.96,19.5,12.4
"1267","cd3cd28icam2",0,1,0,0,0,0,0,0,0,31.3,31.3,18.8,17.3,1.86,21.7,49.6,1433,14.1,29.2,30.2
"1268","cd3cd28icam2",0,1,0,0,0,0,0,0,0,27.1,28.4,16.1,20.5,19.1,14.7,25.9,626,1,46.1,3.08
"1269","cd3cd28icam2",0,1,0,0,0,0,0,0,0,205,137,19.1,17,8.28,26.9,59.4,956,7.7,16.1,28.6
"1270","cd3cd28icam2",0,1,0,0,0,0,0,0,0,47.4,38.5,24.6,31.3,1,57.3,93.9,1911,10.8,17.3,18.9
"1271","cd3cd28icam2",0,1,0,0,0,0,0,0,0,52.8,31.3,44.9,264,30.2,12.1,35.9,1263,13.9,27.9,21.7
"1272","cd3cd28icam2",0,1,0,0,0,0,0,0,0,164,87.4,22.1,26.4,1.96,12.1,13.9,533,12.5,31.9,25.7
"1273","cd3cd28icam2",0,1,0,0,0,0,0,0,0,55.7,29.4,33.1,626,41.4,11.2,23.7,784,9.31,15.7,36.2
"1274","cd3cd28icam2",0,1,0,0,0,0,0,0,0,40,44.1,63.8,346,71.7,12.7,29.2,578,16.7,41.4,53.3
"1275","cd3cd28icam2",0,1,0,0,0,0,0,0,0,85.8,71,19.1,28.1,10.4,31.9,57.3,1582,9.22,13.7,34.3
"1276","cd3cd28icam2",0,1,0,0,0,0,0,0,0,47.4,33.1,65.5,141,19.5,33.4,46.1,426,13.8,30.2,20.2
"1277","cd3cd28icam2",0,1,0,0,0,0,0,0,0,37.5,28.1,13.9,34,3.92,11.3,21.9,1155,9.31,20.7,24.1
"1278","cd3cd28icam2",0,1,0,0,0,0,0,0,0,26.7,15,9.82,154,7.04,25.7,39.6,325,14.7,29.7,52.8
"1279","cd3cd28icam2",0,1,0,0,0,0,0,0,0,37.9,29.4,27.4,24.1,1.33,15.4,31.1,547,7.64,9.56,20.7
"1280","cd3cd28icam2",0,1,0,0,0,0,0,0,0,29.4,22.5,45.7,328,21.5,94.7,170,2167,7.17,20.7,30.8
"1281","cd3cd28icam2",0,1,0,0,0,0,0,0,0,33.1,26.4,21.5,50.9,6.98,117,135,445,49.6,109,103
"1282","cd3cd28icam2",0,1,0,0,0,0,0,0,0,38.2,18.1,10,20.4,8.58,12.2,31.9,784,9.65,28.4,22.7
"1283","cd3cd28icam2",0,1,0,0,0,0,0,0,0,36.8,24.4,15.7,44.5,5.62,23.7,43.7,1018,109,281,355
"1284","cd3cd28icam2",0,1,0,0,0,0,0,0,0,41,31.9,20,105,16.8,34,67.9,1640,16,36.5,32.2
"1285","cd3cd28icam2",0,1,0,0,0,0,0,0,0,141,76.4,24.8,35.9,3.4,4.53,10.2,922,9.22,22.5,25.9
"1286","cd3cd28icam2",0,1,0,0,0,0,0,0,0,42.9,35.9,14.7,124,19.8,30.2,48.7,1104,2.97,13.2,18.4
"1287","cd3cd28icam2",0,1,0,0,0,0,0,0,0,66.7,30.2,1,14.3,7.17,40.7,64.4,449,1,6.21,3.92
"1288","cd3cd28icam2",0,1,0,0,0,0,0,0,0,28.1,12.4,24.8,22.5,6.1,14.6,40.7,514,8.35,20.9,24.1
"1289","cd3cd28icam2",0,1,0,0,0,0,0,0,0,21.3,22.3,53.3,337,67.9,7.37,8.51,334,6.79,15,13.5
"1290","cd3cd28icam2",0,1,0,0,0,0,0,0,0,28.6,22.5,10.6,19.1,19.8,60.4,147,2548,17.3,41.8,67.9
"1291","cd3cd28icam2",0,1,0,0,0,0,0,0,0,225,149,9.39,11.3,10.4,24.8,59.9,1640,1,13.1,17.3
"1292","cd3cd28icam2",0,1,0,0,0,0,0,0,0,143,161,26.9,16.1,11.7,8.43,25.9,799,23.3,47.8,39.6
"1293","cd3cd28icam2",0,1,0,0,0,0,0,0,0,32.5,27.6,20,56.7,5.47,30.5,45.7,1208,27.6,64.9,131
"1294","cd3cd28icam2",0,1,0,0,0,0,0,0,0,40.7,21.5,21.7,50.9,11.3,28.4,42.2,578,2,17.9,16
"1295","cd3cd28icam2",0,1,0,0,0,0,0,0,0,53.3,47.4,29.2,47.4,13,9.39,23.5,1094,1.06,119,6.92
"1296","cd3cd28icam2",0,1,0,0,0,0,0,0,0,85.8,46.1,58.3,355,62.1,13,27.9,466,32.8,99.1,59.9
"1297","cd3cd28icam2",0,1,0,0,0,0,0,0,0,51.9,37.5,53.3,198,71,9.22,18.1,533,19.3,29.4,54.7
"1298","cd3cd28icam2",0,1,0,0,0,0,0,0,0,67.3,72.3,10.5,119,5.19,23.3,41,632,47.4,131,264
"1299","cd3cd28icam2",0,1,0,0,0,0,0,0,0,30,30.5,2.62,3.28,1,5.09,12.7,710,8.13,15.3,13.3
"1300","cd3cd28icam2",0,1,0,0,0,0,0,0,0,24.1,18.3,17.9,97.3,7.1,63.2,112,1911,17.6,27.9,35.2
"1301","cd3cd28icam2",0,1,0,0,0,0,0,0,0,32.2,19.1,14.3,77,12.1,17.5,30.2,562,18.3,50,62.6
"1302","cd3cd28icam2",0,1,0,0,0,0,0,0,0,36.2,31.6,22.5,41,10.1,12.4,27.9,965,18.8,57.3,64.4
"1303","cd3cd28icam2",0,1,0,0,0,0,0,0,0,72.3,53.8,24.8,20.7,3.92,16.3,28.9,1298,50.9,84.3,89.8
"1304","cd3cd28icam2",0,1,0,0,0,0,0,0,0,34.9,25.7,20.4,81.3,2.97,21.5,50.5,1165,6.67,30.5,23.5
"1305","cd3cd28icam2",0,1,0,0,0,0,0,0,0,151,80.6,43.3,47,15.7,20,49.1,704,8.74,11.3,15
"1306","cd3cd28icam2",0,1,0,0,0,0,0,0,0,34,15.4,16.8,57.8,7.57,35.2,49.6,1762,9.31,28.6,27.1
"1307","cd3cd28icam2",0,1,0,0,0,0,0,0,0,104,82,12.3,1.19,21.9,17,23.3,523,14.1,26.4,27.1
"1308","cd3cd28icam2",0,1,0,0,0,0,0,0,0,88.2,35.9,20,131,11.4,34.6,55.2,1144,15.1,34.3,27.1
"1309","cd3cd28icam2",0,1,0,0,0,0,0,0,0,107,56.2,19.6,195,15.3,29.4,46.6,638,8.35,21.1,13.9
"1310","cd3cd28icam2",0,1,0,0,0,0,0,0,0,3.49,4.41,25.9,26.7,2.05,20,40.7,828,7.99,28.1,27.9
"1311","cd3cd28icam2",0,1,0,0,0,0,0,0,0,50.5,33.4,51.9,385,57.8,16.7,22.9,487,4.18,18.1,32.2
"1312","cd3cd28icam2",0,1,0,0,0,0,0,0,0,79.1,56.2,4.78,66.1,6.32,39.6,79.1,2503,25,62.1,72.3
"1313","cd3cd28icam2",0,1,0,0,0,0,0,0,0,51.4,27.4,65.5,418,59.4,24.6,41.8,799,13.9,33.7,31.1
"1314","cd3cd28icam2",0,1,0,0,0,0,0,0,0,48.3,33.4,25,28.6,6.1,3.92,8.9,158,3.28,12.7,19.3
"1315","cd3cd28icam2",0,1,0,0,0,0,0,0,0,77,50.5,18.9,150,10.7,29.2,49.1,874,8.58,200,7.23
"1316","cd3cd28icam2",0,1,0,0,0,0,0,0,0,41,27.6,20,16.1,1.31,13.7,42.9,610,36.8,77,121
"1317","cd3cd28icam2",0,1,0,0,0,0,0,0,0,50,25.3,16.7,80.6,8.43,22.1,36.8,583,7.57,10.6,23.1
"1318","cd3cd28icam2",0,1,0,0,0,0,0,0,0,57.3,35.5,62.6,437,49.1,4.53,15.1,806,47.4,59.4,14.3
"1319","cd3cd28icam2",0,1,0,0,0,0,0,0,0,34,16,12.1,289,22.7,17.8,20.7,505,13.3,29.7,32.5
"1320","cd3cd28icam2",0,1,0,0,0,0,0,0,0,31.9,23.5,25.3,23.5,3.31,10.7,24.6,851,11.9,22.7,7.37
"1321","cd3cd28icam2",0,1,0,0,0,0,0,0,0,39.6,28.1,18.1,28.9,20.9,19.1,29.7,557,18.6,65.5,73
"1322","cd3cd28icam2",0,1,0,0,0,0,0,0,0,88.2,63.8,78.4,337,51.4,28.4,44.5,828,17.9,52.3,55.2
"1323","cd3cd28icam2",0,1,0,0,0,0,0,0,0,65.5,42.9,23.3,22.5,12.6,13.5,19.1,441,6.1,23.3,34.3
"1324","cd3cd28icam2",0,1,0,0,0,0,0,0,0,108,71.7,16.8,183,23.9,16.1,30,400,13.6,21.5,44.1
"1325","cd3cd28icam2",0,1,0,0,0,0,0,0,0,27.9,26.2,14.1,292,25.5,13.9,38.5,730,5.73,23.3,26.7
"1326","cd3cd28icam2",0,1,0,0,0,0,0,0,0,114,69.8,12.2,211,10.3,63.8,98.2,1655,11.2,24.4,30
